goodreads_link,animal,pronoun,pronoun_extra,pronoun_group,animal_book_rank,num_ratings,title,author,decade_category,manual_rank,avg_ratings,book_cover_image,description,num_reviews,ISBN,pub_date,pub_year,publisher,decade,animal_group
https://www.goodreads.com/book/show/1129315.The_Berenstain_Bears_Trouble_at_School,bear,she/her,,she/her,33,17469,The Berenstain Bears' Trouble at School,Stan Berenstain,1980s,,4.21,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344369313i/1129315.jpg,"Get ready to go back to school with the Berenstain Bears! This story is a perfect way to teach children about responsibility and the importance of doing your schoolwork--with over 50 bonus stickers that make a great reward for tests and homework!Come for a visit in Bear Country with this classic storybook from Stan and Jan Berenstain. Brother isn’t doing his schoolwork, and it’s starting to catch up with him. Now that he got a bad grade on his quiz, how is he going to tell Mama and Papa?",96.0,9780394873367.0,"August 1, 1987",1987,Random House Books for Young Readers,1980.0,bear
https://www.goodreads.com/book/show/1129315.The_Berenstain_Bears_Trouble_at_School,bear,she/her,,she/her,33,17469,The Berenstain Bears' Trouble at School,Stan Berenstain,1980s,,4.21,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344369313i/1129315.jpg,"Get ready to go back to school with the Berenstain Bears! This story is a perfect way to teach children about responsibility and the importance of doing your schoolwork--with over 50 bonus stickers that make a great reward for tests and homework!Come for a visit in Bear Country with this classic storybook from Stan and Jan Berenstain. Brother isn’t doing his schoolwork, and it’s starting to catch up with him. Now that he got a bad grade on his quiz, how is he going to tell Mama and Papa?",96.0,9780394873367.0,"August 1, 1987",1987,Random House Books for Young Readers,1980.0,bear
https://www.goodreads.com/book/show/1129315.The_Berenstain_Bears_Trouble_at_School,bear,he/him,,he/him,33,17469,The Berenstain Bears' Trouble at School,Stan Berenstain,1980s,,4.21,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344369313i/1129315.jpg,"Get ready to go back to school with the Berenstain Bears! This story is a perfect way to teach children about responsibility and the importance of doing your schoolwork--with over 50 bonus stickers that make a great reward for tests and homework!Come for a visit in Bear Country with this classic storybook from Stan and Jan Berenstain. Brother isn’t doing his schoolwork, and it’s starting to catch up with him. Now that he got a bad grade on his quiz, how is he going to tell Mama and Papa?",96.0,9780394873367.0,"August 1, 1987",1987,Random House Books for Young Readers,1980.0,bear
https://www.goodreads.com/book/show/1129315.The_Berenstain_Bears_Trouble_at_School,bear,he/him,,he/him,33,17469,The Berenstain Bears' Trouble at School,Stan Berenstain,1980s,,4.21,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344369313i/1129315.jpg,"Get ready to go back to school with the Berenstain Bears! This story is a perfect way to teach children about responsibility and the importance of doing your schoolwork--with over 50 bonus stickers that make a great reward for tests and homework!Come for a visit in Bear Country with this classic storybook from Stan and Jan Berenstain. Brother isn’t doing his schoolwork, and it’s starting to catch up with him. Now that he got a bad grade on his quiz, how is he going to tell Mama and Papa?",96.0,9780394873367.0,"August 1, 1987",1987,Random House Books for Young Readers,1980.0,bear
https://www.goodreads.com/book/show/1129315.The_Berenstain_Bears_Trouble_at_School,bear,he/him,,he/him,33,17469,The Berenstain Bears' Trouble at School,Stan Berenstain,1980s,,4.21,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344369313i/1129315.jpg,"Get ready to go back to school with the Berenstain Bears! This story is a perfect way to teach children about responsibility and the importance of doing your schoolwork--with over 50 bonus stickers that make a great reward for tests and homework!Come for a visit in Bear Country with this classic storybook from Stan and Jan Berenstain. Brother isn’t doing his schoolwork, and it’s starting to catch up with him. Now that he got a bad grade on his quiz, how is he going to tell Mama and Papa?",96.0,9780394873367.0,"August 1, 1987",1987,Random House Books for Young Readers,1980.0,bear
https://www.goodreads.com/book/show/1129315.The_Berenstain_Bears_Trouble_at_School,bear,she/her,,she/her,33,17469,The Berenstain Bears' Trouble at School,Stan Berenstain,1980s,,4.21,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344369313i/1129315.jpg,"Get ready to go back to school with the Berenstain Bears! This story is a perfect way to teach children about responsibility and the importance of doing your schoolwork--with over 50 bonus stickers that make a great reward for tests and homework!Come for a visit in Bear Country with this classic storybook from Stan and Jan Berenstain. Brother isn’t doing his schoolwork, and it’s starting to catch up with him. Now that he got a bad grade on his quiz, how is he going to tell Mama and Papa?",96.0,9780394873367.0,"August 1, 1987",1987,Random House Books for Young Readers,1980.0,bear
https://www.goodreads.com/book/show/1129315.The_Berenstain_Bears_Trouble_at_School,bear,he/him,,he/him,33,17469,The Berenstain Bears' Trouble at School,Stan Berenstain,1980s,,4.21,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344369313i/1129315.jpg,"Get ready to go back to school with the Berenstain Bears! This story is a perfect way to teach children about responsibility and the importance of doing your schoolwork--with over 50 bonus stickers that make a great reward for tests and homework!Come for a visit in Bear Country with this classic storybook from Stan and Jan Berenstain. Brother isn’t doing his schoolwork, and it’s starting to catch up with him. Now that he got a bad grade on his quiz, how is he going to tell Mama and Papa?",96.0,9780394873367.0,"August 1, 1987",1987,Random House Books for Young Readers,1980.0,bear
https://www.goodreads.com/book/show/1129315.The_Berenstain_Bears_Trouble_at_School,bear,he/him,,he/him,33,17469,The Berenstain Bears' Trouble at School,Stan Berenstain,1980s,,4.21,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344369313i/1129315.jpg,"Get ready to go back to school with the Berenstain Bears! This story is a perfect way to teach children about responsibility and the importance of doing your schoolwork--with over 50 bonus stickers that make a great reward for tests and homework!Come for a visit in Bear Country with this classic storybook from Stan and Jan Berenstain. Brother isn’t doing his schoolwork, and it’s starting to catch up with him. Now that he got a bad grade on his quiz, how is he going to tell Mama and Papa?",96.0,9780394873367.0,"August 1, 1987",1987,Random House Books for Young Readers,1980.0,bear
https://www.goodreads.com/book/show/1129315.The_Berenstain_Bears_Trouble_at_School,bear,she/her,,she/her,33,17469,The Berenstain Bears' Trouble at School,Stan Berenstain,1980s,,4.21,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344369313i/1129315.jpg,"Get ready to go back to school with the Berenstain Bears! This story is a perfect way to teach children about responsibility and the importance of doing your schoolwork--with over 50 bonus stickers that make a great reward for tests and homework!Come for a visit in Bear Country with this classic storybook from Stan and Jan Berenstain. Brother isn’t doing his schoolwork, and it’s starting to catch up with him. Now that he got a bad grade on his quiz, how is he going to tell Mama and Papa?",96.0,9780394873367.0,"August 1, 1987",1987,Random House Books for Young Readers,1980.0,bear
https://www.goodreads.com/book/show/1129315.The_Berenstain_Bears_Trouble_at_School,bear,she/her,,she/her,33,17469,The Berenstain Bears' Trouble at School,Stan Berenstain,1980s,,4.21,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344369313i/1129315.jpg,"Get ready to go back to school with the Berenstain Bears! This story is a perfect way to teach children about responsibility and the importance of doing your schoolwork--with over 50 bonus stickers that make a great reward for tests and homework!Come for a visit in Bear Country with this classic storybook from Stan and Jan Berenstain. Brother isn’t doing his schoolwork, and it’s starting to catch up with him. Now that he got a bad grade on his quiz, how is he going to tell Mama and Papa?",96.0,9780394873367.0,"August 1, 1987",1987,Random House Books for Young Readers,1980.0,bear
https://www.goodreads.com/book/show/1296415.Mouse_Paint,mouse,he/him,,he/him,35,16126,Mouse Paint,Ellen Stoll Walsh,1980s,,4.17,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347765015i/1296415.jpg,"Perfect for fans of Lois Ehlert and Press Here, this charming board book gently explores the world of color and celebrates the joy of creativity.One day three white mice discover three jars of paint--red, blue, and yellow. But what happens when they splash in the colors, mixing the red and blue? Or dance in the blue and yellow? This playful introduction to colors will appeal to any budding artist or curious preschooler.",668.0,9780152002657.0,"January 1, 1989",1989,"Harcourt, Inc.",1980.0,mouse
https://www.goodreads.com/book/show/1296415.Mouse_Paint,mouse,he/him,,he/him,35,16126,Mouse Paint,Ellen Stoll Walsh,1980s,,4.17,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347765015i/1296415.jpg,"Perfect for fans of Lois Ehlert and Press Here, this charming board book gently explores the world of color and celebrates the joy of creativity.One day three white mice discover three jars of paint--red, blue, and yellow. But what happens when they splash in the colors, mixing the red and blue? Or dance in the blue and yellow? This playful introduction to colors will appeal to any budding artist or curious preschooler.",668.0,9780152002657.0,"January 1, 1989",1989,"Harcourt, Inc.",1980.0,mouse
https://www.goodreads.com/book/show/1296415.Mouse_Paint,mouse,he/him,,he/him,35,16126,Mouse Paint,Ellen Stoll Walsh,1980s,,4.17,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347765015i/1296415.jpg,"Perfect for fans of Lois Ehlert and Press Here, this charming board book gently explores the world of color and celebrates the joy of creativity.One day three white mice discover three jars of paint--red, blue, and yellow. But what happens when they splash in the colors, mixing the red and blue? Or dance in the blue and yellow? This playful introduction to colors will appeal to any budding artist or curious preschooler.",668.0,9780152002657.0,"January 1, 1989",1989,"Harcourt, Inc.",1980.0,mouse
https://www.goodreads.com/book/show/770051.Olivia,pig,she/her,,she/her,2,65087,"Olivia (Olivia, #1)",Ian Falconer,2000s,,4.15,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349034348i/770051.jpg,"Have fun with Olivia... dressing up, singing songs, building sand castles, napping (maybe), dancing, painting on walls and - whew! - going to sleep at last.",1918.0,9780689829536.0,"January 1, 2000",2000,Atheneum Books for Young Readers,2000.0,pig
https://www.goodreads.com/book/show/770051.Olivia,pig,she/her,,she/her,2,65087,"Olivia (Olivia, #1)",Ian Falconer,2000s,,4.15,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349034348i/770051.jpg,"Have fun with Olivia... dressing up, singing songs, building sand castles, napping (maybe), dancing, painting on walls and - whew! - going to sleep at last.",1918.0,9780689829536.0,"January 1, 2000",2000,Atheneum Books for Young Readers,2000.0,pig
