year,name,sex,n
1992,Jorja,F,6
1992,Jorje,M,23
1992,Jory,F,17
1992,Jory,M,100
1992,Josalyn,F,29
1992,Joscelyn,F,39
1992,Jose,F,95
1992,Jose,M,11822
1992,Joseangel,M,10
1992,Josef,M,163
1992,Josefa,F,11
1992,Josefina,F,124
1992,Joselin,F,73
1992,Joseline,F,64
1992,Joseluis,M,87
1992,Joselyn,F,221
1992,Joselyne,F,20
1992,Joselynn,F,15
1992,Josemanuel,M,15
1992,Joseph,F,68
1992,Joseph,M,27902
1992,Josephina,F,38
1992,Josephine,F,591
1992,Josephus,M,7
1992,Josette,F,65
1992,Josey,F,46
1992,Josey,M,25
1992,Josh,M,181
1992,Joshlyn,F,22
1992,Joshua,F,122
1992,Joshua,M,36220
1992,Joshuah,M,69
1992,Joshue,M,29
1992,Josi,F,16
1992,Josiah,F,5
1992,Josiah,M,783
1992,Josias,M,16
1992,Josie,F,364
1992,Josie,M,11
1992,Josilyn,F,13
1992,Joslin,F,25
1992,Joslyn,F,135
1992,Joslynn,F,28
1992,Jospeh,M,42
1992,Josselyn,F,41
1992,Jossie,F,12
1992,Josslyn,F,13
1992,Josue,F,8
1992,Josue,M,991
1992,Jourdan,F,141
1992,Jourdan,M,55
1992,Journey,F,13
1992,Journey,M,8
1992,Jovan,F,24
1992,Jovan,M,257
1992,Jovana,F,65
1992,Jovani,F,7
1992,Jovani,M,100
1992,Jovanna,F,80
1992,Jovanni,F,10
1992,Jovanni,M,57
1992,Jovanny,F,6
1992,Jovanny,M,106
1992,Jovany,M,109
1992,Jovi,F,5
1992,Jovi,M,7
1992,Jovita,F,21
1992,Jovon,F,10
1992,Jovon,M,88
1992,Joy,F,616
1992,Joy,M,8
1992,Joya,F,37
1992,Joyce,F,441
1992,Joycelyn,F,75
1992,Joye,F,10
1992,Jozef,M,13
1992,Jozie,F,8
1992,Jozlyn,F,18
1992,Jr,M,26
1992,Juan,F,55
1992,Juan,M,6955
1992,Juana,F,243
1992,Juana,M,5
1992,Juancarlos,M,70
1992,Juanita,F,434
1992,Juanito,M,11
1992,Juanjose,M,14
1992,Juanpablo,M,10
1992,Juaquin,M,16
1992,Jubilee,F,5
1992,Judah,M,65
1992,Judd,M,35
1992,Jude,F,10
1992,Jude,M,92
1992,Judge,M,14
1992,Judi,F,18
1992,Judie,F,5
1992,Judith,F,528
1992,Judith,M,6
1992,Judson,M,80
1992,Judy,F,341
1992,Jule,F,7
1992,Julee,F,16
1992,Julene,F,8
1992,Jules,F,6
1992,Jules,M,58
1992,Juli,F,31
1992,Julia,F,5021
1992,Julia,M,21
1992,Julian,F,61
1992,Julian,M,2548
1992,Juliana,F,574
1992,Juliane,F,35
1992,Juliann,F,105
1992,Julianna,F,400
1992,Julianne,F,556
1992,Julie,F,3169
1992,Julie,M,13
1992,Julieann,F,52
1992,Julieanna,F,19
1992,Julieanne,F,33
1992,Julien,F,9
1992,Julien,M,148
1992,Julienne,F,42
1992,Julienne,M,6
1992,Juliet,F,168
1992,Julieta,F,64
1992,Julietta,F,9
1992,Juliette,F,138
1992,Julio,F,18
1992,Julio,M,1542
1992,Julious,M,7
1992,Julisa,F,90
1992,Julissa,F,277
1992,Julius,M,485
1992,Jullian,F,23
1992,Jullian,M,49
1992,July,F,10
1992,Jun,M,26
1992,June,F,104
1992,June,M,16
1992,Junior,M,181
1992,Juniper,F,5
1992,Junita,F,7
1992,Junius,M,16
1992,Jupiter,M,5
1992,Justen,M,132
1992,Justice,F,36
1992,Justice,M,164
1992,Justin,F,87
1992,Justin,M,23621
1992,Justina,F,363
1992,Justine,F,1256
1992,Justine,M,90
1992,Justino,M,30
1992,Justis,M,37
1992,Justo,M,15
1992,Juston,M,56
1992,Justus,M,87
1992,Justyn,M,131
1992,Juvenal,M,39
1992,Juventino,M,25
1992,Juwan,M,125
1992,Kabir,M,16
1992,Kace,M,12
1992,Kacee,F,83
1992,Kacee,M,8
1992,Kacey,F,336
1992,Kacey,M,56
1992,Kaci,F,288
1992,Kaci,M,5
1992,Kacie,F,476
1992,Kacy,F,180
1992,Kacy,M,37
1992,Kadarius,M,32
1992,Kade,M,111
1992,Kadee,F,33
1992,Kadeem,M,309
1992,Kaden,M,100
1992,Kadie,F,94
1992,Kadijah,F,14
1992,Kadin,M,7
1992,Kady,F,87
1992,Kael,M,10
1992,Kaela,F,242
1992,Kaelan,M,23
1992,Kaelee,F,34
1992,Kaeleigh,F,40
1992,Kaeli,F,63
1992,Kaelin,F,45
1992,Kaelin,M,11
1992,Kaely,F,14
1992,Kaelyn,F,106
1992,Kaelynn,F,25
1992,Kage,M,13
1992,Kahlia,F,13
1992,Kahlil,M,27
1992,Kai,F,68
1992,Kai,M,159
1992,Kaia,F,36
1992,Kaiden,M,12
1992,Kaija,F,14
1992,Kaila,F,586
1992,Kailah,F,43
1992,Kailan,F,8
1992,Kailani,F,14
1992,Kailee,F,216
1992,Kaileigh,F,51
1992,Kailen,F,13
1992,Kailen,M,10
1992,Kailey,F,529
1992,Kaili,F,55
1992,Kailie,F,41
1992,Kailin,F,31
1992,Kaily,F,37
1992,Kailyn,F,160
1992,Kailynn,F,26
1992,Kaimana,M,12
1992,Kain,M,21
1992,Kaine,M,26
1992,Kainoa,M,30
1992,Kaira,F,25
1992,Kairi,M,5
1992,Kaiser,M,10
1992,Kaisha,F,38
1992,Kaison,M,5
1992,Kaitlan,F,63
1992,Kaitlin,F,2943
1992,Kaitlyn,F,7480
1992,Kaitlyn,M,14
1992,Kaitlynn,F,551
1992,Kaiya,F,21
1992,Kal,M,11
1992,Kala,F,354
1992,Kalan,F,14
1992,Kalan,M,32
1992,Kalani,F,19
1992,Kalani,M,27
1992,Kalaya,F,10
1992,Kale,F,6
1992,Kale,M,100
1992,Kalea,F,24
1992,Kaleah,F,17
1992,Kaleb,M,1022
1992,Kalee,F,151
1992,Kaleena,F,27
1992,Kalei,F,19
1992,Kaleia,F,5
1992,Kaleigh,F,577
1992,Kalen,F,44
1992,Kalen,M,130
1992,Kalena,F,44
1992,Kaleo,M,9
1992,Kaley,F,524
1992,Kali,F,630
1992,Kali,M,9
1992,Kalia,F,41
1992,Kalib,M,25
1992,Kalie,F,211
1992,Kalil,M,19
1992,Kalila,F,10
1992,Kalin,F,51
1992,Kalin,M,64
1992,Kalina,F,46
1992,Kalisha,F,51
1992,Kalissa,F,14
1992,Kalista,F,15
1992,Kallan,F,6
1992,Kallen,F,9
1992,Kalli,F,135
1992,Kallie,F,235
1992,Kally,F,30
1992,Kalman,M,5
1992,Kalob,M,35
1992,Kalon,M,21
1992,Kalvin,M,103
1992,Kalyn,F,275
1992,Kalyn,M,18
1992,Kalynn,F,108
1992,Kalynn,M,5
1992,Kamal,M,54
1992,Kamala,F,12
1992,Kamani,M,5
1992,Kamar,M,11
1992,Kamara,F,31
1992,Kamari,F,25
1992,Kamari,M,13
1992,Kamaria,F,43
1992,Kambree,F,5
1992,Kambri,F,6
1992,Kambria,F,20
1992,Kamden,M,10
1992,Kameron,F,81
1992,Kameron,M,578
1992,Kameryn,F,15
1992,Kamesha,F,56
1992,Kami,F,152
1992,Kamia,F,16
1992,Kamie,F,22
1992,Kamil,F,5
1992,Kamil,M,32
1992,Kamila,F,36
1992,Kamilah,F,62
1992,Kamilla,F,10
1992,Kamille,F,73
1992,Kamisha,F,50
1992,Kamiya,F,7
1992,Kamran,M,36
1992,Kamren,F,7
1992,Kamren,M,21
1992,Kamri,F,14
1992,Kamrin,F,6
1992,Kamrin,M,14
1992,Kamron,F,8
1992,Kamron,M,104
1992,Kamryn,F,44
1992,Kamryn,M,15
1992,Kanan,M,6
1992,Kandace,F,203
1992,Kandi,F,50
1992,Kandice,F,212
1992,Kandie,F,10
1992,Kandis,F,61
1992,Kandra,F,36
1992,Kandy,F,31
1992,Kandyce,F,42
1992,Kane,M,118
1992,Kaneisha,F,66
1992,Kanesha,F,108
1992,Kanika,F,22
1992,Kanisha,F,143
1992,Kannon,M,10
1992,Kanon,M,6
1992,Kansas,F,29
1992,Kanyon,M,6
1992,Kaori,F,13
1992,Kapri,F,17
1992,Kara,F,2931
1992,Kara,M,5
1992,Karah,F,97
1992,Karalee,F,18
1992,Karalyn,F,33
1992,Karam,M,8
1992,Karan,F,12
1992,Karan,M,39
1992,Kareem,F,5
1992,Kareem,M,348
1992,Kareen,F,13
1992,Kareen,M,16
1992,Kareena,F,31
1992,Karel,F,10
1992,Karel,M,6
1992,Karely,F,14
1992,Karen,F,2766
1992,Karen,M,25
1992,Karena,F,81
1992,Karey,F,26
1992,Karey,M,11
1992,Kari,F,823
1992,Kari,M,11
1992,Karie,F,48
1992,Karim,M,73
1992,Karima,F,34
1992,Karime,F,14
1992,Karin,F,112
1992,Karina,F,1949
1992,Karina,M,18
1992,Karine,F,23
1992,Karis,F,66
1992,Karisa,F,161
1992,Karishma,F,45
1992,Karisma,F,40
1992,Karissa,F,898
1992,Karizma,F,11
1992,Karl,M,738
1992,Karla,F,1157
1992,Karla,M,9
1992,Karlee,F,374
1992,Karleen,F,17
1992,Karleigh,F,63
1992,Karlene,F,23
1992,Karley,F,253
1992,Karli,F,407
1992,Karlie,F,297
1992,Karlo,M,22
1992,Karlos,M,27
1992,Karlton,M,32
1992,Karly,F,421
1992,Karlyn,F,51
1992,Karma,F,15
1992,Karmen,F,83
1992,Karmyn,F,13
1992,Karol,F,25
1992,Karol,M,13
1992,Karolina,F,56
1992,Karoline,F,40
1992,Karolyn,F,63
1992,Karon,F,19
1992,Karon,M,71
1992,Karra,F,34
1992,Karren,F,6
1992,Karri,F,47
1992,Karrie,F,72
1992,Karrington,F,9
1992,Karrington,M,11
1992,Karry,F,10
1992,Karry,M,11
1992,Karsen,F,22
1992,Karsen,M,7
1992,Karson,F,43
1992,Karson,M,50
1992,Karsten,F,5
1992,Karsten,M,42
1992,Karsyn,F,18
1992,Karter,M,15
1992,Karthik,M,14
1992,Kary,F,26
1992,Kary,M,10
1992,Karyn,F,119
1992,Kasandra,F,311
1992,Kase,M,11
1992,Kasen,M,8
1992,Kasey,F,1394
1992,Kasey,M,402
1992,Kash,M,18
1992,Kasha,F,54
1992,Kashawn,F,6
1992,Kashawn,M,31
1992,Kashmere,F,11
1992,Kashmir,F,11
1992,Kasi,F,97
1992,Kasia,F,34
1992,Kasie,F,192
1992,Kasie,M,5
1992,Kason,M,24
1992,Kasper,M,7
1992,Kassandra,F,1393
1992,Kassi,F,88
1992,Kassidi,F,19
1992,Kassidy,F,132
1992,Kassie,F,215
1992,Katalina,F,32
1992,Katana,F,12
1992,Katara,F,23
1992,Katarina,F,405
1992,Kate,F,839
1992,Katelin,F,354
1992,Katelyn,F,5291
1992,Katelyn,M,12
1992,Katelynn,F,927
1992,Katelynne,F,65
1992,Kateri,F,47
1992,Katerin,F,12
1992,Katerina,F,217
1992,Katey,F,105
1992,Kathaleen,F,16
1992,Katharina,F,48
1992,Katharine,F,708
1992,Katharyn,F,34
1992,Kathe,F,6
1992,Katheleen,F,9
1992,Katherin,F,60
1992,Katherina,F,30
1992,Katherine,F,11149
1992,Katherine,M,20
1992,Kathern,F,13
1992,Katheryn,F,211
1992,Katheryne,F,47
1992,Kathi,F,11
1992,Kathia,F,33
1992,Kathie,F,38
1992,Kathleen,F,3135
1992,Kathlene,F,23
1992,Kathlyn,F,76
1992,Kathrin,F,19
1992,Kathrine,F,261
1992,Kathryn,F,5687
1992,Kathryn,M,10
1992,Kathryne,F,91
1992,Kathy,F,474
1992,Kathyrn,F,21
1992,Kati,F,201
1992,Katia,F,107
1992,Katiana,F,26
1992,Katie,F,6116
1992,Katie,M,6
1992,Katilyn,F,69
1992,Katina,F,99
1992,Katlin,F,298
1992,Katlin,M,6
1992,Katlyn,F,945
1992,Katlynn,F,137
1992,Katrena,F,20
1992,Katrice,F,51
1992,Katrin,F,20
1992,Katrina,F,2526
1992,Katrina,M,6
1992,Kattie,F,73
1992,Katy,F,458
1992,Katya,F,55
1992,Kavin,M,27
1992,Kavon,F,8
1992,Kavon,M,60
1992,Kavya,F,6
1992,Kawika,M,35
1992,Kay,F,104
1992,Kay,M,5
1992,Kaya,F,59
1992,Kaya,M,9
1992,Kayana,F,16
1992,Kayanna,F,12
1992,Kayce,F,104
1992,Kayce,M,5
1992,Kaycee,F,195
1992,Kaycee,M,5
1992,Kayci,F,54
1992,Kaycie,F,64
1992,Kaydee,F,46
1992,Kayden,F,13
1992,Kayden,M,20
1992,Kaye,F,18
1992,Kayla,F,16517
1992,Kayla,M,34
1992,Kaylah,F,107
1992,Kaylan,F,149
1992,Kaylan,M,24
1992,Kaylani,F,6
1992,Kayle,F,132
1992,Kayle,M,25
1992,Kaylea,F,90
1992,Kayleb,M,19
1992,Kaylee,F,1752
1992,Kayleen,F,119
1992,Kaylei,F,19
1992,Kayleigh,F,627
1992,Kaylen,F,92
1992,Kaylen,M,12
1992,Kaylene,F,91
1992,Kayley,F,197
1992,Kayli,F,167
1992,Kaylie,F,375
1992,Kaylin,F,324
1992,Kaylin,M,18
1992,Kaylon,F,33
1992,Kaylon,M,31
1992,Kaylor,F,17
1992,Kaylor,M,10
1992,Kaylyn,F,383
1992,Kaylyn,M,5
1992,Kaylynn,F,206
1992,Kayne,M,17
1992,Kaysha,F,34
1992,Kaysie,F,36
1992,Kayson,M,8
1992,Kaytlin,F,128
1992,Kaytlyn,F,128
1992,Kaytlynn,F,31
1992,Kayvon,M,27
1992,Kc,F,40
1992,Kc,M,61
1992,Keagan,F,7
1992,Keagan,M,76
1992,Keagen,M,11
1992,Keaira,F,86
1992,Keana,F,90
1992,Keandra,F,68
1992,Keandra,M,5
1992,Keandre,M,50
1992,Keane,M,29
1992,Keanna,F,100
1992,Keanu,F,12
1992,Keanu,M,105
1992,Keara,F,159
1992,Keasia,F,8
1992,Keaton,F,25
1992,Keaton,M,373
1992,Kecia,F,17
1992,Kedrick,M,51
1992,Kee,M,10
1992,Keegan,F,45
1992,Keegan,M,485
1992,Keela,F,30
1992,Keelan,F,9
1992,Keelan,M,48
1992,Keeley,F,121
1992,Keeli,F,20
1992,Keelie,F,31
1992,Keelin,F,27
1992,Keelin,M,6
1992,Keely,F,288
1992,Keelyn,F,6
1992,Keena,F,34
1992,Keena,M,5
1992,Keenan,F,16
1992,Keenan,M,652
1992,Keenen,M,98
1992,Keesha,F,30
1992,Kegan,F,15
1992,Kegan,M,175
1992,Keiana,F,40
1992,Keianna,F,30
1992,Keiara,F,62
1992,Keifer,M,86
1992,Keigan,M,8
1992,Keiko,F,23
1992,Keila,F,157
1992,Keilah,F,37
1992,Keilan,M,9
1992,Keilani,F,12
1992,Keily,F,7
1992,Keion,M,28
1992,Keir,M,15
1992,Keira,F,142
1992,Keiran,M,7
1992,Keirra,F,38
1992,Keirsten,F,37
1992,Keiry,F,14
1992,Keisha,F,458
1992,Keith,F,15
1992,Keith,M,3628
1992,Keitha,F,9
1992,Kejuan,M,38
1992,Kekoa,M,38
1992,Kelan,M,27
1992,Kelani,F,7
1992,Kelby,F,88
1992,Kelby,M,154
1992,Kelcey,F,156
1992,Kelcey,M,17
1992,Kelci,F,146
1992,Kelcie,F,197
1992,Kelcie,M,5
1992,Kelcy,F,55
1992,Keli,F,76
1992,Kelia,F,29
1992,Kellan,F,8
1992,Kellan,M,55
1992,Kelle,F,28
1992,Kelle,M,5
1992,Kellee,F,61
1992,Kellen,F,41
1992,Kellen,M,171
1992,Keller,M,20
1992,Kelley,F,703
1992,Kelley,M,64
1992,Kelli,F,1336
1992,Kellie,F,1069
1992,Kellin,M,8
1992,Kelly,F,7012
1992,Kelly,M,534
1992,Kellyann,F,35
1992,Kellye,F,20
1992,Kellyn,F,35
1992,Kellyn,M,5
1992,Kelsea,F,457
1992,Kelsee,F,101
1992,Kelsey,F,11713
1992,Kelsey,M,169
1992,Kelsi,F,575
1992,Kelsie,F,1116
1992,Kelsie,M,9
1992,Kelson,M,30
1992,Kelsy,F,163
1992,Kelsy,M,5
1992,Kelton,F,5
1992,Kelton,M,116
1992,Kelvin,F,12
1992,Kelvin,M,796
1992,Kemberly,F,18
1992,Kemp,M,5
1992,Kemper,M,11
1992,Ken,M,113
1992,Kena,F,24
1992,Kenai,M,5
1992,Kenan,M,70
1992,Kenda,F,24
1992,Kendal,F,105
1992,Kendal,M,115
1992,Kendale,M,28
1992,Kendall,F,746
1992,Kendall,M,787
1992,Kendalyn,F,7
1992,Kendarius,M,24
1992,Kendel,F,15
1992,Kendel,M,9
1992,Kendell,F,28
1992,Kendell,M,98
1992,Kendra,F,2673
1992,Kendra,M,5
1992,Kendria,F,43
1992,Kendric,M,54
1992,Kendrick,F,8
1992,Kendrick,M,677
1992,Kendrix,M,9
1992,Kendyl,F,76
1992,Kendyl,M,9
1992,Kendyll,F,11
1992,Kenia,F,200
1992,Kenia,M,7
1992,Kenisha,F,191
1992,Kenith,M,10
1992,Kenji,M,39
1992,Kenley,F,5
1992,Kenley,M,9
1992,Kenna,F,98
1992,Kenna,M,9
1992,Kennan,F,6
1992,Kennan,M,28
1992,Kennard,M,28
1992,Kennedi,F,9
1992,Kennedy,F,47
1992,Kennedy,M,88
1992,Kenneth,F,22
1992,Kenneth,M,6733
1992,Kenney,M,22
1992,Kennie,M,11
1992,Kennith,M,66
1992,Kennon,M,19
1992,Kennth,M,5
1992,Kenny,F,10
1992,Kenny,M,505
1992,Kenrick,M,31
1992,Kensie,F,11
1992,Kensley,F,11
1992,Kent,M,369
1992,Kenton,M,134
1992,Kentrell,M,79
1992,Kenya,F,473
1992,Kenya,M,34
1992,Kenyata,F,29
1992,Kenyata,M,8
1992,Kenyatta,F,130
1992,Kenyatta,M,48
1992,Kenyetta,F,89
1992,Kenyon,M,90
1992,Kenzi,F,31
1992,Kenzie,F,177
1992,Keon,F,9
1992,Keon,M,182
1992,Keona,F,128
1992,Keondra,F,61
1992,Keondre,M,25
1992,Keoni,F,6
1992,Keoni,M,33
1992,Keonna,F,71
1992,Keontae,M,22
1992,Keonte,F,7
1992,Keonte,M,38
1992,Keosha,F,126
1992,Kera,F,110
1992,Kerby,F,11
1992,Kerby,M,11
1992,Keren,F,64
1992,Keri,F,466
1992,Keri,M,8
1992,Kerin,F,12
1992,Kermit,M,20
1992,Keron,M,28
1992,Kerra,F,40
1992,Kerri,F,488
1992,Kerrie,F,79
1992,Kerrigan,F,8
1992,Kerrin,F,43
1992,Kerry,F,438
1992,Kerry,M,288
1992,Kerstin,F,63
1992,Kervin,M,29
1992,Kerwin,M,32
1992,Kesean,M,17
1992,Kesha,F,78
1992,Keshaun,M,14
1992,Keshav,M,10
1992,Keshawn,F,14
1992,Keshawn,M,55
1992,Keshia,F,169
1992,Keshon,F,6
1992,Keshon,M,17
1992,Keturah,F,96
1992,Keva,F,21
1992,Kevan,M,70
1992,Keven,M,143
1992,Kevin,F,59
1992,Kevin,M,19646
1992,Kevion,M,11
1992,Kevon,F,8
1992,Kevon,M,138
1992,Kevyn,F,8
1992,Kevyn,M,48
1992,Keya,F,34
1992,Keyan,M,21
1992,Keyana,F,141
1992,Keyanna,F,130
1992,Keyara,F,34
1992,Keyla,F,93
1992,Keylan,M,9
1992,Keylee,F,15
1992,Keylin,M,7
1992,Keyon,M,103
1992,Keyona,F,107
1992,Keyonna,F,114
1992,Keysha,F,22
1992,Keyshawn,M,7
1992,Kezia,F,29
1992,Keziah,F,24
1992,Khadija,F,63
1992,Khadijah,F,159
1992,Khai,M,7
1992,Khaled,M,38
1992,Khaleel,M,13
1992,Khali,M,6
1992,Khalia,F,34
1992,Khaliah,F,15
1992,Khalid,M,114
1992,Khalif,M,55
1992,Khalil,M,249
1992,Khalilah,F,16
1992,Khang,M,25
1992,Khari,F,8
1992,Khari,M,67
1992,Khiry,M,74
1992,Khloe,F,31
1992,Khristian,F,16
1992,Khristian,M,47
1992,Khristina,F,37
1992,Khristopher,M,66
1992,Khyla,F,6
1992,Khyree,M,10
1992,Kia,F,247
1992,Kiah,F,106
1992,Kiah,M,9
1992,Kian,F,7
1992,Kian,M,41
1992,Kiana,F,633
1992,Kiani,F,40
1992,Kianna,F,181
1992,Kiara,F,1568
1992,Kiara,M,10
1992,Kiarah,F,20
1992,Kiari,F,5
1992,Kiarra,F,104
1992,Kiefer,M,114
1992,Kiel,M,57
1992,Kiera,F,535
1992,Kieran,F,17
1992,Kieran,M,125
1992,Kiernan,F,8
1992,Kiernan,M,21
1992,Kierra,F,646
1992,Kierra,M,7
1992,Kiersten,F,408
1992,Kierstin,F,108
1992,Kierstyn,F,63
1992,Kiesha,F,66
1992,Kieth,M,25
1992,Kiki,F,7
1992,Kile,M,26
1992,Kilee,F,33
1992,Kiley,F,308
1992,Kiley,M,24
1992,Kilian,M,28
1992,Killian,F,22
1992,Killian,M,71
1992,Kim,F,182
1992,Kim,M,45
1992,Kimani,F,9
1992,Kimani,M,48
1992,Kimaya,F,10
1992,Kimball,F,5
1992,Kimball,M,13
1992,Kimber,F,135
1992,Kimberely,F,12
1992,Kimberle,F,8
1992,Kimberlee,F,228
1992,Kimberley,F,233
1992,Kimberli,F,46
1992,Kimberlie,F,46
1992,Kimberlin,F,32
1992,Kimberly,F,8895
1992,Kimberly,M,34
1992,Kimberlyn,F,55
1992,Kimberlynn,F,12
1992,Kimbra,F,18
1992,Kimi,F,22
1992,Kimiko,F,16
1992,Kimmie,F,16
1992,Kimmy,F,13
1992,Kimora,F,6
1992,Kina,F,8
1992,Kindra,F,101
1992,King,M,40
1992,Kingsley,M,36
1992,Kingston,M,15
1992,Kinley,F,17
1992,Kinley,M,8
1992,Kinsey,F,201
1992,Kinsey,M,5
1992,Kinsley,F,28
1992,Kinzie,F,25
1992,Kion,M,12
1992,Kiona,F,75
1992,Kionna,F,40
1992,Kip,M,56
1992,Kipp,M,30
1992,Kira,F,586
1992,Kirah,F,12
1992,Kiran,F,25
1992,Kiran,M,25
1992,Kirby,F,148
1992,Kirby,M,194
1992,Kirk,M,515
1992,Kirkland,M,20
1992,Kirra,F,24
1992,Kirsten,F,1832
1992,Kirsten,M,7
1992,Kirsti,F,90
1992,Kirstie,F,421
1992,Kirstin,F,402
1992,Kirstyn,F,118
1992,Kirt,M,19
1992,Kisha,F,54
1992,Kishan,M,41
1992,Kit,F,5
1992,Kit,M,16
1992,Kitty,F,16
1992,Kiya,F,45
1992,Kiyah,F,6
1992,Kiyana,F,52
1992,Kiyomi,F,14
1992,Kiyoshi,M,6
1992,Kizzy,F,5
1992,Klaire,F,8
1992,Klara,F,16
1992,Klarissa,F,93
1992,Klaudia,F,6
1992,Klaus,M,12
1992,Klay,M,10
1992,Klayton,M,37
1992,Kloe,F,9
1992,Knox,M,9
1992,Koa,M,7
1992,Kobi,F,5
1992,Kobi,M,12
1992,Koby,M,66
1992,Koda,M,7
1992,Kodi,F,76
1992,Kodi,M,99
1992,Kodie,F,36
1992,Kodie,M,81
1992,Kody,F,26
1992,Kody,M,1145
1992,Kofi,M,20
1992,Kohl,M,39
1992,Kolbe,M,6
1992,Kolbi,F,15
1992,Kolbi,M,8
1992,Kolbie,F,14
1992,Kolby,F,36
1992,Kolby,M,212
1992,Kole,M,105
1992,Kolin,M,30
1992,Kolleen,F,12
1992,Kollin,M,38
1992,Kolt,M,12
1992,Kolten,M,48
1992,Kolter,M,14
1992,Kolton,M,159
1992,Konner,M,50
1992,Konnie,F,6
1992,Konnor,M,48
1992,Konrad,M,57
1992,Konstantinos,M,25
1992,Kooper,M,6
1992,Kora,F,29
1992,Korben,M,7
1992,Korbin,M,48
1992,Korbyn,F,6
1992,Korbyn,M,9
1992,Kordell,M,8
1992,Koren,F,19
1992,Korey,F,37
1992,Korey,M,365
1992,Kori,F,333
1992,Kori,M,31
1992,Korie,F,69
1992,Korie,M,12
1992,Korin,F,32
1992,Korina,F,75
1992,Korinne,F,39
1992,Kortney,F,239
1992,Kortney,M,16
1992,Kortni,F,53
1992,Kory,F,31
1992,Kory,M,459
1992,Kota,M,5
1992,Kourtney,F,570
1992,Kourtney,M,26
1992,Kraig,M,94
1992,Kree,F,10
1992,Kris,F,26
1992,Kris,M,86
1992,Krisha,F,21
1992,Krishna,F,38
1992,Krishna,M,31
1992,Krislyn,F,24
1992,Krissy,F,39
1992,Krista,F,2028
1992,Krista,M,6
1992,Kristal,F,230
1992,Kristan,F,136
1992,Kristan,M,12
1992,Kristeen,F,17
1992,Kristel,F,36
1992,Kristen,F,6253
1992,Kristen,M,38
1992,Kristene,F,15
1992,Kristi,F,916
1992,Kristian,F,309
1992,Kristian,M,493
1992,Kristiana,F,77
1992,Kristianna,F,39
1992,Kristie,F,513
1992,Kristin,F,3597
1992,Kristin,M,18
1992,Kristina,F,3466
1992,Kristine,F,875
1992,Kristofer,M,322
1992,Kristoffer,M,83
1992,Kriston,F,20
1992,Kriston,M,13
1992,Kristopher,M,1636
1992,Kristy,F,838
1992,Kristyn,F,351
1992,Krysta,F,325
1992,Krystal,F,2619
1992,Krystal,M,11
1992,Krystel,F,23
1992,Krysten,F,185
1992,Krystian,F,20
1992,Krystian,M,24
1992,Krystin,F,156
1992,Krystina,F,205
1992,Krystle,F,261
1992,Krystyna,F,71
1992,Kunal,M,34
1992,Kurt,M,691
1992,Kurtis,M,472
1992,Kush,M,13
1992,Kwame,M,129
1992,Ky,F,6
1992,Ky,M,42
1992,Kya,F,42
1992,Kyah,F,11
1992,Kyan,M,8
1992,Kyana,F,66
1992,Kyanna,F,54
1992,Kyara,F,57
1992,Kye,F,8
1992,Kye,M,42
1992,Kyia,F,14
1992,Kyla,F,701
1992,Kyla,M,5
1992,Kylah,F,26
1992,Kylan,F,10
1992,Kylan,M,45
1992,Kylar,F,8
1992,Kylar,M,12
1992,Kyle,F,173
1992,Kyle,M,20714
1992,Kylea,F,32
1992,Kylee,F,680
1992,Kylee,M,13
1992,Kyleen,F,26
1992,Kylei,F,13
1992,Kyleigh,F,148
1992,Kylen,F,11
1992,Kylen,M,16
1992,Kylene,F,29
1992,Kyler,F,25
1992,Kyler,M,427
1992,Kyley,F,38
1992,Kyley,M,5
1992,Kyli,F,44
1992,Kylia,F,22
1992,Kylie,F,1554
1992,Kylie,M,14
1992,Kylin,F,15
1992,Kylin,M,8
1992,Kylon,M,12
1992,Kylynn,F,21
1992,Kym,F,5
1992,Kymber,F,21
1992,Kymberly,F,87
1992,Kyna,F,15
1992,Kyndal,F,42
1992,Kyndall,F,33
1992,Kyndra,F,70
1992,Kyra,F,574
1992,Kyra,M,5
1992,Kyrah,F,14
1992,Kyran,M,24
1992,Kyree,F,6
1992,Kyree,M,61
1992,Kyren,M,15
1992,Kyrie,F,66
1992,Kyrie,M,13
1992,Kyrin,F,5
1992,Kyron,M,93
1992,Kyrsten,F,104
1992,Kyrstin,F,64
1992,Kyson,M,14
1992,La,F,61
1992,La,M,23
1992,Lacee,F,117
1992,Lacey,F,1754
1992,Lacey,M,20
1992,Lachelle,F,59
1992,Lachlan,M,5
1992,Laci,F,224
1992,Lacie,F,340
1992,Lacresha,F,46
1992,Lacy,F,594
1992,Lacy,M,23
1992,Ladarius,M,243
1992,Ladarrius,M,66
1992,Ladawn,F,11
1992,Ladd,M,7
1992,Ladell,M,17
1992,Ladon,F,6
1992,Ladon,M,16
1992,Ladonna,F,87
1992,Lady,F,15
1992,Lael,F,17
1992,Lael,M,6
1992,Laela,F,6
1992,Lafayette,M,29
1992,Laiken,F,35
1992,Laikyn,F,13
1992,Laila,F,100
1992,Laina,F,33
1992,Laine,F,41
1992,Laine,M,16
1992,Lainee,F,10
1992,Lainey,F,57
1992,Lainie,F,34
1992,Laisha,F,12
1992,Laith,M,20
1992,Lajuan,M,31
1992,Lajuana,F,7
1992,Lakayla,F,23
1992,Lake,M,18
1992,Lakeesha,F,19
1992,Lakeisha,F,308
